Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,,
2020-08-17 09:48:00+05:30,193.5,193.7,193.4,193.7,155078,0,0,,
2020-08-17 09:49:00+05:30,193.7,193.75,193.6,193.75,121846,0,0,,
2020-08-17 09:50:00+05:30,193.75,194.15,193.7,194.05,281802,0,0,,
2020-08-17 09:51:00+05:30,194.2,194.2,193.6,193.9,276784,0,0,,
2020-08-17 09:52:00+05:30,193.9,194.2,193.8,194,176093,0,0,,
2020-08-17 09:53:00+05:30,194.1,194.3,194,194.25,159018,0,0,,
2020-08-17 09:54:00+05:30,194.25,194.35,194.1,194.3,192613,0,0,,
2020-08-17 09:55:00+05:30,194.3,194.3,194.15,194.25,108720,0,0,,
2020-08-17 09:56:00+05:30,194.25,194.5,194.2,194.35,216661,0,0,,
2020-08-17 09:57:00+05:30,194.35,194.45,194.35,194.4,86512,0,0,,
2020-08-17 09:58:00+05:30,194.4,194.4,194.05,194.25,145267,0,0,,
2020-08-17 09:59:00+05:30,194.3,194.4,194.2,194.25,88926,0,0,,
2020-08-17 10:00:00+05:30,194.2,194.3,193.75,193.85,275826,0,0,,
2020-08-17 10:01:00+05:30,193.9,194,193.7,193.7,101207,0,0,,
2020-08-17 10:02:00+05:30,193.7,194,193.55,194,167214,0,0,,
2020-08-17 10:03:00+05:30,193.95,194.1,193.95,194.1,90016,0,0,,
2020-08-17 10:04:00+05:30,194.1,194.15,194.1,194.15,71437,0,0,,
2020-08-17 10:05:00+05:30,194.15,194.25,194.05,194.2,123239,0,0,,
2020-08-17 10:06:00+05:30,194.15,194.2,194.1,194.15,61357,0,0,,
2020-08-17 10:07:00+05:30,194.15,194.3,194.05,194.25,129689,0,0,,
2020-08-17 10:08:00+05:30,194.3,194.35,194.25,194.35,121768,0,0,,
2020-08-17 10:09:00+05:30,194.3,194.4,194.1,194.3,81386,0,0,,
2020-08-17 10:10:00+05:30,194.2,194.3,194.2,194.25,45260,0,0,,
2020-08-17 10:11:00+05:30,194.25,194.25,193.9,194.05,170698,0,0,,
2020-08-17 10:12:00+05:30,194,194.2,194,194.2,101229,0,0,,
2020-08-17 10:13:00+05:30,194.2,194.3,193.95,194.15,129905,0,0,,
2020-08-17 10:14:00+05:30,194.25,194.3,194.15,194.15,65958,0,0,,
2020-08-17 10:15:00+05:30,194.2,194.3,194.1,194.15,120718,0,0,,
2020-08-17 10:16:00+05:30,194.2,194.25,194,194.05,54686,0,0,,
2020-08-17 10:17:00+05:30,194.15,194.2,194.1,194.2,72897,0,0,,
2020-08-17 10:18:00+05:30,194.2,194.2,194.05,194.1,48865,0,0,,
2020-08-17 10:19:00+05:30,194.05,194.1,193.85,193.9,142018,0,0,,
2020-08-17 10:20:00+05:30,193.9,193.95,193.65,193.75,152741,0,0,,
2020-08-17 10:21:00+05:30,193.75,193.95,193.7,193.9,104455,0,0,,
2020-08-17 10:22:00+05:30,193.95,194.1,193.9,193.9,173434,0,0,,
2020-08-17 10:23:00+05:30,193.95,194,193.9,194,77741,0,0,,
2020-08-17 10:24:00+05:30,193.95,194.05,193.95,194.05,85179,0,0,,
2020-08-17 10:25:00+05:30,194,194.15,193.95,194.1,83551,0,0,,
2020-08-17 10:26:00+05:30,194.05,194.1,193.95,194,86192,0,0,,
2020-08-17 10:27:00+05:30,194,194.05,194,194,65134,0,0,,
2020-08-17 10:28:00+05:30,193.95,193.95,193.85,193.85,51692,0,0,,
2020-08-17 10:29:00+05:30,193.85,193.9,193.6,193.65,243208,0,0,,
2020-08-17 10:30:00+05:30,193.65,193.85,193.6,193.75,109470,0,0,,
2020-08-17 10:31:00+05:30,193.7,193.85,193.7,193.85,138576,0,0,,
2020-08-17 10:32:00+05:30,193.75,193.85,193.4,193.5,304678,0,0,,
2020-08-17 10:33:00+05:30,193.5,193.75,193.5,193.55,119723,0,0,,
2020-08-17 10:34:00+05:30,193.5,193.8,193.45,193.7,229635,0,0,,
2020-08-17 10:35:00+05:30,193.55,193.6,193.3,193.35,163578,0,0,,
2020-08-17 10:36:00+05:30,193.35,193.5,193.3,193.45,146352,0,0,,
2020-08-17 10:37:00+05:30,193.45,193.5,193.35,193.45,66629,0,0,,
2020-08-17 10:38:00+05:30,193.5,193.5,193.3,193.3,111034,0,0,,
2020-08-17 10:39:00+05:30,193.4,193.4,193,193.1,498053,0,0,,
2020-08-17 10:40:00+05:30,193.1,193.15,193,193.1,226299,0,0,,
2020-08-17 10:41:00+05:30,193.1,193.1,192.55,192.9,712658,0,0,,
2020-08-17 10:42:00+05:30,192.9,192.95,192.8,192.95,153789,0,0,,
2020-08-17 10:43:00+05:30,192.9,193,192.9,193,178558,0,0,,
2020-08-17 10:44:00+05:30,192.9,193.05,192.8,193,236256,0,0,,
2020-08-17 10:45:00+05:30,193,193.05,192.9,192.95,82733,0,0,,
2020-08-17 10:46:00+05:30,192.9,192.95,192.7,192.8,222375,0,0,,
2020-08-17 10:47:00+05:30,192.7,192.85,192.5,192.5,248139,0,0,,
2020-08-17 10:48:00+05:30,192.55,192.85,192.5,192.85,189769,0,0,,
2020-08-17 10:49:00+05:30,192.85,192.95,192.8,192.95,121270,0,0,,
2020-08-17 10:50:00+05:30,192.9,193,192.8,192.95,170597,0,0,,
2020-08-17 10:51:00+05:30,192.9,193,192.85,192.9,122174,0,0,,
2020-08-17 10:52:00+05:30,192.8,192.9,192.8,192.85,72833,0,0,,
2020-08-17 10:53:00+05:30,192.85,192.9,192.7,192.75,152921,0,0,,
2020-08-17 10:54:00+05:30,192.75,192.8,192.7,192.75,74937,0,0,,
2020-08-17 10:55:00+05:30,192.75,192.8,192.3,192.45,340285,0,0,,
2020-08-17 10:56:00+05:30,192.5,192.75,192.35,192.75,102315,0,0,,
2020-08-17 10:57:00+05:30,192.75,192.75,192.55,192.7,124498,0,0,,
2020-08-17 10:58:00+05:30,192.65,192.7,192.5,192.6,99257,0,0,,
2020-08-17 10:59:00+05:30,192.6,192.6,192.1,192.25,331233,0,0,,
2020-08-17 11:00:00+05:30,192.2,192.3,192.1,192.25,249433,0,0,,
2020-08-17 11:01:00+05:30,192.2,192.25,192.1,192.15,212758,0,0,,
2020-08-17 11:02:00+05:30,192.15,192.35,192.15,192.35,144794,0,0,,
2020-08-17 11:03:00+05:30,192.35,192.35,192.2,192.2,118361,0,0,,
2020-08-17 11:04:00+05:30,192.25,192.25,192.15,192.25,80152,0,0,,
2020-08-17 11:05:00+05:30,192.25,192.65,192.2,192.5,424438,0,0,,
2020-08-17 11:06:00+05:30,192.5,192.55,192.35,192.4,161745,0,0,,
2020-08-17 11:07:00+05:30,192.4,192.7,192.4,192.7,144566,0,0,,
2020-08-17 11:08:00+05:30,192.7,192.85,192.6,192.8,149084,0,0,,
2020-08-17 11:09:00+05:30,192.8,192.9,192.75,192.8,180505,0,0,,
2020-08-17 11:10:00+05:30,192.8,192.8,192.55,192.6,124070,0,0,,
2020-08-17 11:11:00+05:30,192.6,192.7,192.55,192.6,64218,0,0,,
2020-08-17 11:12:00+05:30,192.6,192.7,192.55,192.55,128307,0,0,,
2020-08-17 11:13:00+05:30,192.55,192.55,192.2,192.35,228699,0,0,,
2020-08-17 11:14:00+05:30,192.3,192.35,192.15,192.2,218009,0,0,,
2020-08-17 11:15:00+05:30,192.2,192.55,192.15,192.5,156483,0,0,,
2020-08-17 11:16:00+05:30,192.55,192.6,192.4,192.45,64761,0,0,,
2020-08-17 11:17:00+05:30,192.5,192.7,192.45,192.65,99702,0,0,,
2020-08-17 11:18:00+05:30,192.7,192.7,192.55,192.65,65722,0,0,,
2020-08-17 11:19:00+05:30,192.6,192.7,192.55,192.55,34937,0,0,,
2020-08-17 11:20:00+05:30,192.6,192.6,192.25,192.4,173741,0,0,,
2020-08-17 11:21:00+05:30,192.4,192.55,192.35,192.55,46483,0,0,,
2020-08-17 11:22:00+05:30,192.55,192.55,192.3,192.4,101528,0,0,,
2020-08-17 11:23:00+05:30,192.4,192.6,192.3,192.55,120562,0,0,,
2020-08-17 11:24:00+05:30,192.6,192.65,192.5,192.55,127267,0,0,,
2020-08-17 11:25:00+05:30,192.55,192.6,192.4,192.5,37866,0,0,,
2020-08-17 11:26:00+05:30,192.5,192.6,192.4,192.5,54721,0,0,,
2020-08-17 11:27:00+05:30,192.5,192.6,192.4,192.4,95452,0,0,,
2020-08-17 11:28:00+05:30,192.45,192.65,192.35,192.6,129799,0,0,,
2020-08-17 11:29:00+05:30,192.6,192.65,192.5,192.6,61150,0,0,,
2020-08-17 11:30:00+05:30,192.5,192.9,192.5,192.85,231926,0,0,,
2020-08-17 11:31:00+05:30,192.9,192.9,192.8,192.8,62524,0,0,,
2020-08-17 11:32:00+05:30,192.85,192.95,192.8,192.95,94768,0,0,,
2020-08-17 11:33:00+05:30,192.95,193.05,192.9,192.95,144979,0,0,,
2020-08-17 11:34:00+05:30,193,193,192.8,192.9,88674,0,0,,
2020-08-17 11:35:00+05:30,192.85,193,192.85,193,84723,0,0,,
2020-08-17 11:36:00+05:30,193,193,192.6,192.8,107223,0,0,,
2020-08-17 11:37:00+05:30,192.75,192.95,192.75,192.85,40953,0,0,,
2020-08-17 11:38:00+05:30,192.9,192.9,192.75,192.85,54930,0,0,,
2020-08-17 11:39:00+05:30,192.9,192.9,192.75,192.75,31994,0,0,,
2020-08-17 11:40:00+05:30,192.9,192.95,192.8,192.9,62088,0,0,,
2020-08-17 11:41:00+05:30,192.85,192.9,192.7,192.85,66893,0,0,,
2020-08-17 11:42:00+05:30,192.85,192.85,192.75,192.8,44089,0,0,,
2020-08-17 11:43:00+05:30,192.8,192.85,192.75,192.85,59550,0,0,,
2020-08-17 11:44:00+05:30,192.85,192.85,192.7,192.8,92611,0,0,,
2020-08-17 11:45:00+05:30,192.8,192.85,192.7,192.8,67980,0,0,,
2020-08-17 11:46:00+05:30,192.85,192.85,192.7,192.8,57515,0,0,,
2020-08-17 11:47:00+05:30,192.75,192.9,192.75,192.9,116498,0,0,,
2020-08-17 11:48:00+05:30,192.9,192.95,192.8,192.9,43121,0,0,,
2020-08-17 11:49:00+05:30,192.9,192.95,192.8,192.9,37123,0,0,,
2020-08-17 11:50:00+05:30,192.9,192.9,192.8,192.9,42159,0,0,,
2020-08-17 11:51:00+05:30,192.8,192.9,192.75,192.9,64696,0,0,,
2020-08-17 11:52:00+05:30,192.9,192.9,192.8,192.9,90918,0,0,,
2020-08-17 11:53:00+05:30,192.85,193,192.85,193,132070,0,0,,
2020-08-17 11:54:00+05:30,193,193.15,192.95,193.1,132325,0,0,,
2020-08-17 11:55:00+05:30,193.1,193.2,193.05,193.15,93890,0,0,,
2020-08-17 11:56:00+05:30,193.2,193.25,193.1,193.2,126684,0,0,,
2020-08-17 11:57:00+05:30,193.2,193.25,193.1,193.2,81579,0,0,,
2020-08-17 11:58:00+05:30,193.2,193.2,192.9,192.95,142926,0,0,,
2020-08-17 11:59:00+05:30,193,193,192.9,193,39411,0,0,,
2020-08-17 12:00:00+05:30,192.9,193.3,192.9,193.15,79094,0,0,,
2020-08-17 12:01:00+05:30,193.2,193.25,193.05,193.05,57018,0,0,,
2020-08-17 12:02:00+05:30,193.15,193.2,192.95,193.15,69239,0,0,,
2020-08-17 12:03:00+05:30,193.2,193.2,193.1,193.1,20245,0,0,,
2020-08-17 12:04:00+05:30,193.15,193.2,193.05,193.1,44055,0,0,,
2020-08-17 12:05:00+05:30,193.1,193.45,193.05,193.35,230810,0,0,,
2020-08-17 12:06:00+05:30,193.3,193.4,193.15,193.25,59941,0,0,,
2020-08-17 12:07:00+05:30,193.2,193.35,193.2,193.3,75766,0,0,,
2020-08-17 12:08:00+05:30,193.25,193.35,193.25,193.35,61781,0,0,,
2020-08-17 12:09:00+05:30,193.35,193.35,193.15,193.25,92588,0,0,,
2020-08-17 12:10:00+05:30,193.25,193.4,193.25,193.3,66881,0,0,,
2020-08-17 12:11:00+05:30,193.3,193.4,193.25,193.3,54298,0,0,,
2020-08-17 12:12:00+05:30,193.3,193.3,193.15,193.2,49402,0,0,,
2020-08-17 12:13:00+05:30,193.25,193.25,193.15,193.2,34077,0,0,,
2020-08-17 12:14:00+05:30,193.2,193.25,193.05,193.2,132222,0,0,,
2020-08-17 12:15:00+05:30,193.2,193.3,193,193,138746,0,0,,
2020-08-17 12:16:00+05:30,193.1,193.15,193,193.05,41692,0,0,,
2020-08-17 12:17:00+05:30,193.15,193.2,193.1,193.15,29185,0,0,,
2020-08-17 12:18:00+05:30,193.15,193.15,193,193.05,45890,0,0,,
2020-08-17 12:19:00+05:30,193.05,193.1,193,193,44383,0,0,,
2020-08-17 12:20:00+05:30,193.05,193.1,192.95,193,96823,0,0,,
2020-08-17 12:21:00+05:30,193,193,192.95,192.95,49151,0,0,,
2020-08-17 12:22:00+05:30,192.95,192.95,192.85,192.9,69626,0,0,,
2020-08-17 12:23:00+05:30,192.9,192.95,192.85,192.9,74763,0,0,,
2020-08-17 12:24:00+05:30,192.9,192.9,192.85,192.9,37991,0,0,,
2020-08-17 12:25:00+05:30,192.9,192.9,192.7,192.75,112719,0,0,,
2020-08-17 12:26:00+05:30,192.8,192.9,192.7,192.9,66258,0,0,,
2020-08-17 12:27:00+05:30,192.9,192.9,192.75,192.8,40998,0,0,,
2020-08-17 12:28:00+05:30,192.85,193,192.8,192.9,126198,0,0,,
2020-08-17 12:29:00+05:30,192.9,193,192.9,192.95,40187,0,0,,
2020-08-17 12:30:00+05:30,192.95,193.2,192.95,193.2,160919,0,0,,
2020-08-17 12:31:00+05:30,193.1,193.2,193.05,193.1,63435,0,0,,
2020-08-17 12:32:00+05:30,193.15,193.15,193.05,193.15,42458,0,0,,
2020-08-17 12:33:00+05:30,193.15,193.15,193.05,193.1,65684,0,0,,
2020-08-17 12:34:00+05:30,193.05,193.1,192.9,193,89064,0,0,,
2020-08-17 12:35:00+05:30,193,193.05,192.95,193.05,31807,0,0,,
2020-08-17 12:36:00+05:30,193.05,193.05,193,193.05,41641,0,0,,
2020-08-17 12:37:00+05:30,193,193.1,193,193.05,23232,0,0,,
2020-08-17 12:38:00+05:30,193.05,193.05,192.9,193,51878,0,0,,
2020-08-17 12:39:00+05:30,192.9,193,192.9,192.95,41075,0,0,,
2020-08-17 12:40:00+05:30,192.95,192.95,192.8,192.85,55093,0,0,,
2020-08-17 12:41:00+05:30,192.85,192.9,192.55,192.7,207188,0,0,,
2020-08-17 12:42:00+05:30,192.7,192.8,192.65,192.8,50691,0,0,,
2020-08-17 12:43:00+05:30,192.7,192.8,192.7,192.8,37069,0,0,,
2020-08-17 12:44:00+05:30,192.8,192.8,192.75,192.75,33586,0,0,,
2020-08-17 12:45:00+05:30,192.75,192.75,192.55,192.7,121926,0,0,,
2020-08-17 12:46:00+05:30,192.7,192.7,192.5,192.6,332769,0,0,,
2020-08-17 12:47:00+05:30,192.5,192.6,192.5,192.55,46675,0,0,,
2020-08-17 12:48:00+05:30,192.6,192.6,192.5,192.5,81028,0,0,,
2020-08-17 12:49:00+05:30,192.5,192.5,192.4,192.45,117905,0,0,,
2020-08-17 12:50:00+05:30,192.5,192.55,192.45,192.5,77601,0,0,,
2020-08-17 12:51:00+05:30,192.5,192.55,192.45,192.5,82242,0,0,,
2020-08-17 12:52:00+05:30,192.5,192.5,192.45,192.45,54732,0,0,,
2020-08-17 12:53:00+05:30,192.5,192.6,192.45,192.6,86149,0,0,,
2020-08-17 12:54:00+05:30,192.6,192.65,192.55,192.65,43710,0,0,,
2020-08-17 12:55:00+05:30,192.65,192.7,192.6,192.7,56337,0,0,,
2020-08-17 12:56:00+05:30,192.7,192.9,192.7,192.9,201569,0,0,,
2020-08-17 12:57:00+05:30,192.9,193.1,192.9,192.95,207316,0,0,,
2020-08-17 12:58:00+05:30,193.05,193.05,192.95,193,65841,0,0,,
2020-08-17 12:59:00+05:30,193.05,193.05,192.9,193,32336,0,0,,
2020-08-17 13:00:00+05:30,192.95,193.05,192.9,193,99329,0,0,,
2020-08-17 13:01:00+05:30,193,193,192.9,192.9,39060,0,0,,
2020-08-17 13:02:00+05:30,192.9,192.95,192.85,192.85,38033,0,0,,
2020-08-17 13:03:00+05:30,192.85,192.9,192.8,192.85,60938,0,0,,
2020-08-17 13:04:00+05:30,192.85,192.95,192.8,192.85,53819,0,0,,
2020-08-17 13:05:00+05:30,192.85,192.85,192.75,192.8,48018,0,0,,
2020-08-17 13:06:00+05:30,192.8,192.85,192.7,192.85,53095,0,0,,
2020-08-17 13:07:00+05:30,192.8,192.9,192.7,192.9,50748,0,0,,
2020-08-17 13:08:00+05:30,192.9,192.95,192.8,192.9,18938,0,0,,
2020-08-17 13:09:00+05:30,192.85,192.95,192.85,192.9,70614,0,0,,
2020-08-17 13:10:00+05:30,192.9,192.95,192.7,192.7,58721,0,0,,
2020-08-17 13:11:00+05:30,192.7,192.8,192.65,192.8,23484,0,0,,
2020-08-17 13:12:00+05:30,192.8,192.85,192.75,192.85,37674,0,0,,
2020-08-17 13:13:00+05:30,192.85,192.9,192.75,192.8,48016,0,0,,
2020-08-17 13:14:00+05:30,192.8,192.85,192.75,192.85,27606,0,0,,
2020-08-17 13:15:00+05:30,192.8,192.85,192.8,192.85,26467,0,0,,
2020-08-17 13:16:00+05:30,192.85,192.85,192.55,192.6,195238,0,0,,
2020-08-17 13:17:00+05:30,192.6,192.65,192.5,192.65,37745,0,0,,
2020-08-17 13:18:00+05:30,192.65,192.7,192.55,192.65,51048,0,0,,
2020-08-17 13:19:00+05:30,192.65,192.65,192.55,192.65,35047,0,0,,
2020-08-17 13:20:00+05:30,192.65,192.65,192.55,192.65,40377,0,0,,
2020-08-17 13:21:00+05:30,192.6,192.65,192.55,192.65,54555,0,0,,
2020-08-17 13:22:00+05:30,192.65,192.65,192.5,192.6,123047,0,0,,
2020-08-17 13:23:00+05:30,192.6,192.7,192.55,192.7,69303,0,0,,
2020-08-17 13:24:00+05:30,192.7,192.7,192.6,192.65,36612,0,0,,
2020-08-17 13:25:00+05:30,192.6,192.65,192.55,192.6,62620,0,0,,
2020-08-17 13:26:00+05:30,192.6,192.8,192.6,192.8,84230,0,0,,
2020-08-17 13:27:00+05:30,192.8,192.8,192.65,192.8,36253,0,0,,
2020-08-17 13:28:00+05:30,192.75,192.8,192.7,192.8,34504,0,0,,
2020-08-17 13:29:00+05:30,192.8,192.8,192.7,192.8,35098,0,0,,
2020-08-17 13:30:00+05:30,192.8,192.8,192.65,192.75,35506,0,0,,
2020-08-17 13:31:00+05:30,192.75,192.75,192.6,192.65,44170,0,0,,
2020-08-17 13:32:00+05:30,192.6,192.7,192.6,192.65,37201,0,0,,
2020-08-17 13:33:00+05:30,192.65,192.65,192.55,192.6,63158,0,0,,
2020-08-17 13:34:00+05:30,192.5,192.6,192.5,192.6,88017,0,0,,
2020-08-17 13:35:00+05:30,192.55,192.7,192.5,192.7,43189,0,0,,
2020-08-17 13:36:00+05:30,192.65,192.7,192.55,192.55,53032,0,0,,
2020-08-17 13:37:00+05:30,192.6,192.75,192.5,192.75,41511,0,0,,
2020-08-17 13:38:00+05:30,192.75,192.8,192.65,192.7,36057,0,0,,
2020-08-17 13:39:00+05:30,192.7,192.75,192.65,192.75,21245,0,0,,
2020-08-17 13:40:00+05:30,192.75,192.75,192.7,192.75,48454,0,0,,
2020-08-17 13:41:00+05:30,192.7,192.8,192.6,192.8,125044,0,0,,
2020-08-17 13:42:00+05:30,192.7,192.75,192.65,192.75,21174,0,0,,
2020-08-17 13:43:00+05:30,192.7,192.75,192.65,192.7,34988,0,0,,
2020-08-17 13:44:00+05:30,192.65,192.7,192.6,192.6,25091,0,0,,
2020-08-17 13:45:00+05:30,192.6,192.65,192.5,192.6,46112,0,0,,
2020-08-17 13:46:00+05:30,192.55,192.55,192.1,192.3,492938,0,0,,
2020-08-17 13:47:00+05:30,192.4,192.55,192.3,192.5,109009,0,0,,
2020-08-17 13:48:00+05:30,192.5,192.6,192.5,192.6,54310,0,0,,
2020-08-17 13:49:00+05:30,192.6,192.6,192.4,192.5,92699,0,0,,
2020-08-17 13:50:00+05:30,192.45,192.5,192.4,192.45,42450,0,0,,
2020-08-17 13:51:00+05:30,192.4,192.55,192.4,192.5,60213,0,0,,
2020-08-17 13:52:00+05:30,192.55,192.6,192.5,192.55,77206,0,0,,
2020-08-17 13:53:00+05:30,192.55,192.6,192.5,192.55,57558,0,0,,
2020-08-17 13:54:00+05:30,192.6,193.2,192.55,193.2,508912,0,0,,
2020-08-17 13:55:00+05:30,193.15,193.2,192.9,193,161357,0,0,,
2020-08-17 13:56:00+05:30,192.95,193,192.85,192.95,60023,0,0,,
2020-08-17 13:57:00+05:30,193,193,192.85,192.95,90176,0,0,,
2020-08-17 13:58:00+05:30,192.9,192.95,192.8,192.95,58738,0,0,,
2020-08-17 13:59:00+05:30,192.95,193,192.85,192.95,90636,0,0,,
2020-08-17 14:00:00+05:30,192.95,193.15,192.9,193.05,181855,0,0,,
2020-08-17 14:01:00+05:30,193.05,193.05,192.9,193,88430,0,0,,
2020-08-17 14:02:00+05:30,193.05,193.1,192.9,193,57168,0,0,,
2020-08-17 14:03:00+05:30,193,193,192.9,192.95,51751,0,0,,
2020-08-17 14:04:00+05:30,192.9,192.95,192.7,192.85,125195,0,0,,
2020-08-17 14:05:00+05:30,192.8,192.85,192.7,192.8,31955,0,0,,
2020-08-17 14:06:00+05:30,192.7,192.8,192.5,192.6,145424,0,0,,
2020-08-17 14:07:00+05:30,192.55,192.7,192.5,192.65,51139,0,0,,
2020-08-17 14:08:00+05:30,192.6,192.7,192.55,192.65,63955,0,0,,
2020-08-17 14:09:00+05:30,192.6,192.65,192.6,192.65,32217,0,0,,
2020-08-17 14:10:00+05:30,192.6,192.65,192.25,192.25,190276,0,0,,
2020-08-17 14:11:00+05:30,192.2,192.45,192,192.25,779571,0,0,,
2020-08-17 14:12:00+05:30,192.2,192.2,191.75,192,555600,0,0,,
2020-08-17 14:13:00+05:30,192,192.05,191.9,192,126079,0,0,,
2020-08-17 14:14:00+05:30,191.95,192.15,191.9,192.1,233936,0,0,,
2020-08-17 14:15:00+05:30,192.1,192.1,191.5,191.65,412099,0,0,,
2020-08-17 14:16:00+05:30,191.65,191.9,191.65,191.75,155827,0,0,,
2020-08-17 14:17:00+05:30,191.75,191.95,191.7,191.9,121504,0,0,,
2020-08-17 14:18:00+05:30,191.85,191.95,191.75,191.9,126943,0,0,,
2020-08-17 14:19:00+05:30,192,192.1,191.85,191.9,156932,0,0,,
2020-08-17 14:20:00+05:30,191.85,192.05,191.85,192.05,114230,0,0,,
2020-08-17 14:21:00+05:30,192.1,192.1,191.9,192.05,118016,0,0,,
2020-08-17 14:22:00+05:30,192.05,192.1,191.9,192,205408,0,0,,
2020-08-17 14:23:00+05:30,192.1,192.15,192,192.15,67398,0,0,,
2020-08-17 14:24:00+05:30,192.15,192.15,192.05,192.05,70695,0,0,,
2020-08-17 14:25:00+05:30,192,192.1,191.95,192.05,87656,0,0,,
2020-08-17 14:26:00+05:30,192,192.05,191.95,192.05,54216,0,0,,
2020-08-17 14:27:00+05:30,192,192.05,191.75,191.85,129857,0,0,,
2020-08-17 14:28:00+05:30,191.7,191.95,191.7,191.95,90259,0,0,,
2020-08-17 14:29:00+05:30,191.9,192.1,191.9,192,141518,0,0,,
2020-08-17 14:30:00+05:30,192,192.1,191.9,192.05,59906,0,0,,
2020-08-17 14:31:00+05:30,192.05,192.45,192.05,192.35,252942,0,0,,
2020-08-17 14:32:00+05:30,192.35,192.55,192.3,192.5,238720,0,0,,
2020-08-17 14:33:00+05:30,192.45,192.5,192.35,192.45,106608,0,0,,
2020-08-17 14:34:00+05:30,192.45,192.5,192.2,192.4,107142,0,0,,
2020-08-17 14:35:00+05:30,192.3,192.4,192.2,192.35,44134,0,0,,
2020-08-17 14:36:00+05:30,192.35,192.35,192.2,192.25,61040,0,0,,
2020-08-17 14:37:00+05:30,192.25,192.35,192.2,192.35,85884,0,0,,
2020-08-17 14:38:00+05:30,192.35,192.5,192.3,192.45,256891,0,0,,
2020-08-17 14:39:00+05:30,192.4,192.5,192.4,192.45,67100,0,0,,
2020-08-17 14:40:00+05:30,192.45,192.5,192.3,192.4,48842,0,0,,
2020-08-17 14:41:00+05:30,192.35,192.4,192.3,192.4,44730,0,0,,
2020-08-17 14:42:00+05:30,192.4,192.4,192.25,192.35,65621,0,0,,
2020-08-17 14:43:00+05:30,192.35,192.35,192.25,192.3,74234,0,0,,
2020-08-17 14:44:00+05:30,192.3,192.3,192.1,192.15,87499,0,0,,
2020-08-17 14:45:00+05:30,192.1,192.25,192.05,192.25,88087,0,0,,
2020-08-17 14:46:00+05:30,192.25,192.25,192.05,192.15,143273,0,0,,
2020-08-17 14:47:00+05:30,192.15,192.25,192.15,192.25,83770,0,0,,
2020-08-17 14:48:00+05:30,192.25,192.25,192.1,192.2,58751,0,0,,
2020-08-17 14:49:00+05:30,192.2,192.35,192.1,192.35,155534,0,0,,
2020-08-17 14:50:00+05:30,192.3,192.35,192.2,192.3,65560,0,0,,
2020-08-17 14:51:00+05:30,192.3,192.3,192.2,192.25,118841,0,0,,
2020-08-17 14:52:00+05:30,192.25,192.25,192.15,192.25,79313,0,0,,
2020-08-17 14:53:00+05:30,192.2,192.25,192.15,192.25,64815,0,0,,
2020-08-17 14:54:00+05:30,192.25,192.25,192.2,192.2,79312,0,0,,
2020-08-17 14:55:00+05:30,192.25,192.3,192.2,192.3,74728,0,0,,
2020-08-17 14:56:00+05:30,192.3,192.3,192.2,192.3,72662,0,0,,
2020-08-17 14:57:00+05:30,192.25,192.35,192.25,192.3,98665,0,0,,
2020-08-17 14:58:00+05:30,192.25,192.45,192.25,192.35,162158,0,0,,
2020-08-17 14:59:00+05:30,192.45,192.45,192.35,192.45,105050,0,0,,
2020-08-17 15:00:00+05:30,192.4,192.85,192.35,192.7,425600,0,0,,
2020-08-17 15:01:00+05:30,192.8,192.85,192.65,192.8,264565,0,0,,
2020-08-17 15:02:00+05:30,192.85,192.9,192.75,192.75,258055,0,0,,
2020-08-17 15:03:00+05:30,192.8,192.9,192.7,192.85,201037,0,0,,
2020-08-17 15:04:00+05:30,192.85,192.85,192.65,192.8,208717,0,0,,
2020-08-17 15:05:00+05:30,192.75,193,192.75,193,504977,0,0,,
2020-08-17 15:06:00+05:30,193.05,193.1,193,193.05,199236,0,0,,
2020-08-17 15:07:00+05:30,193,193.1,192.75,192.95,311742,0,0,,
2020-08-17 15:08:00+05:30,192.9,193.05,192.85,192.9,170868,0,0,,
2020-08-17 15:09:00+05:30,192.95,193,192.8,192.9,148801,0,0,,
2020-08-17 15:10:00+05:30,192.85,193,192.8,192.9,469454,0,0,,
2020-08-17 15:11:00+05:30,192.8,192.85,192.5,192.7,641822,0,0,,
2020-08-17 15:12:00+05:30,192.75,192.9,192.65,192.9,237910,0,0,,
2020-08-17 15:13:00+05:30,192.9,193,192.85,192.95,182360,0,0,,
2020-08-17 15:14:00+05:30,192.95,193,192.85,192.9,323975,0,0,,
2020-08-17 15:15:00+05:30,192.9,193.05,192.85,193,318432,0,0,,
2020-08-17 15:16:00+05:30,193,193.2,192.9,193.2,474325,0,0,,
2020-08-17 15:17:00+05:30,193.15,193.2,193.05,193.2,261162,0,0,,
2020-08-17 15:18:00+05:30,193.15,193.5,193.1,193.45,643710,0,0,,
2020-08-17 15:19:00+05:30,193.4,193.6,193.35,193.5,269206,0,0,,
2020-08-17 15:20:00+05:30,193.45,193.5,193.35,193.35,239181,0,0,,
2020-08-17 15:21:00+05:30,193.35,193.7,193.35,193.55,644446,0,0,,
2020-08-17 15:22:00+05:30,193.5,193.65,193.4,193.6,222458,0,0,,
2020-08-17 15:23:00+05:30,193.55,193.65,193.5,193.65,201003,0,0,,
